,TARGET,SK_ID_CURR,CODE_GENDER,AGE,CNT_FAM_MEMBERS,CNT_CHILDREN,DAYS_EMPLOYED_PERC,NAME_TYPE_SUITE,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,AMT_GOODS_PRICE,BURO_CREDIT_ACTIVE_Sold_MEAN,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,DEF_30_CNT_SOCIAL_CIRCLE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_EDUCATION_TYPE_High education,NAME_EDUCATION_TYPE_Low education,NAME_EDUCATION_TYPE_Medium education,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE_Government/Industry,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Other/Construction/Agriculture,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade/Business,OCCUPATION_TYPE_Accountants/HR staff/Managers,OCCUPATION_TYPE_Core/Sales staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Tech Staff
25076,0,406506,1,28.10410958904109,3.0,1,0.1718658607915773,1,1,112500.0,477000.0,0.0,0.1905691156068483,37500.0,0.22348,0.0425883859558184,0.0,0.4135651147741516,0.3755654516844363,0.41534714488434,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26767,0,426665,1,49.36438356164384,2.0,0,0.1361416361416361,0,1,157500.0,724500.0,0.0,0.2014376895672543,78750.0,0.2644857142857142,0.0532773912092592,1.0,0.6228603042832693,0.1604053214783667,0.6195277080511546,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20403,0,350975,0,31.578082191780823,3.0,1,0.0148360229047371,0,1,225000.0,270000.0,0.0,0.8333333333333334,75000.0,0.06,0.05,0.0,0.3156176591903382,0.7362865207230909,0.4938628816996244,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15302,0,286873,0,47.04657534246575,2.0,0,0.4692522711390636,0,1,234000.0,675000.0,0.0,0.3466666666666667,117000.0,0.1478461538461538,0.0512533333333333,0.0,0.8265573931246408,0.6558464580967097,0.3962195720630885,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18410,1,326021,0,29.16164383561644,3.0,1,0.1042841037204058,0,1,225000.0,270000.0,0.0,0.8333333333333334,75000.0,0.1279,0.1065833333333333,0.0,0.3474688123800712,0.5686667947977211,0.4436153084085652,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26366,0,421859,0,46.87945205479452,2.0,0,0.2340599614283209,0,1,315000.0,1575000.0,0.0,0.1866925547009185,157500.0,0.2044285714285714,0.0381652922538592,0.0,0.2960937285932516,0.69896845287055,0.6263042766749393,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20888,0,356662,1,54.463013698630135,1.0,0,0.1071985512349715,1,0,180000.0,679500.0,0.0,0.2649006622516556,180000.0,0.1111,0.0294304635761589,0.0,0.8234165398010477,0.6431130654263919,0.6706517530862718,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7581,0,191964,1,51.01917808219178,2.0,0,0.0329180539147245,0,1,202500.0,454500.0,0.0,0.3600057600921614,101250.0,0.1108,0.0398886382182114,0.0,0.8041549198095131,0.4358480546171105,0.6347055309763198,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26253,0,420577,1,37.49315068493151,2.0,1,0.0860796492510047,0,0,126000.0,450000.0,0.0,0.2215189873417721,63000.0,0.1373571428571428,0.0304272151898734,0.0,0.3458951695468615,0.5702752006243816,0.7001838506835805,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2870,0,135481,1,34.12328767123287,3.0,1,0.1806503412284223,0,1,112500.0,765000.0,0.0,0.1227536089561033,37500.0,0.23936,0.0293823038397328,0.0,0.6786101601812473,0.7094261229145697,0.3842068130556564,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3266,0,140168,1,31.88493150684932,1.0,0,0.1510568826258807,0,0,103500.0,225000.0,0.0,0.4185623293903548,103500.0,0.1711739130434782,0.0716469517743403,0.0,0.3597705324935166,0.7421626643566323,0.6528965519806539,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12673,0,254391,1,31.30958904109589,2.0,0,0.1757087854392719,0,1,135000.0,450000.0,0.0,0.2713458755426917,67500.0,0.3978666666666666,0.1079594790159189,0.0,0.2313972020319316,0.6830590473938996,0.5567274263630174,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
23085,0,382653,1,52.47671232876712,1.0,0,0.2282551947373916,0,0,76500.0,225000.0,0.0,0.2304772234273319,76500.0,0.223235294117647,0.051450650759219,0.0,0.5685042193427117,0.3557669179526074,0.6894791426446275,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6472,0,178478,0,53.8027397260274,2.0,0,0.1162542010388023,0,1,135000.0,202500.0,0.0,0.4363001745200698,67500.0,0.0873666666666666,0.0381180919139034,2.0,0.4854990387649197,0.632606930209662,0.5814837058057234,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26909,0,428653,0,44.57260273972603,3.0,2,0.0580859302968836,1,0,180000.0,454500.0,0.0,0.3305839765946544,60000.0,0.1172,0.0387444420568935,0.0,0.1930765375538671,0.7569738474587622,0.6879328378491735,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25567,0,412196,0,26.145205479452056,2.0,0,0.1156868909148066,0,1,225000.0,135000.0,0.0,1.318565400843882,112500.0,0.0605,0.0797732067510548,0.0,0.1149005502084048,0.5893083622042175,0.3656165070113335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10337,0,225427,0,37.93698630136986,4.0,2,0.2241640788618473,0,1,112500.0,301500.0,0.0,0.3221109865615296,28125.0,0.13788,0.0444126628271037,0.0,0.2208796964079346,0.1621921059592286,0.7517237147741489,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1230,0,115228,1,52.63835616438356,1.0,0,0.0013012023109353,0,0,90000.0,135000.0,0.0,0.6666666666666666,90000.0,0.075,0.05,0.0,0.4602582002579497,0.6430478155382495,0.7801436381572275,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13422,1,263779,1,39.0986301369863,3.0,1,0.0295003853969588,1,1,180000.0,675000.0,0.0,0.2383506137528304,60000.0,0.214925,0.051227505660827,0.0,0.5532744579845918,0.5402330659697788,0.6754132910917112,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18544,0,327763,1,45.67671232876712,2.0,0,0.2219889635316698,1,1,211500.0,450000.0,0.0,0.3304274465691788,105750.0,0.1471914893617021,0.0486361079865016,0.0,0.6885309317848459,0.6535823589784913,0.5585066276769286,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9427,0,214345,1,53.64657534246575,2.0,0,0.13293498799857,0,1,157500.0,472500.0,0.0,0.2782415136338341,78750.0,0.1167428571428571,0.032482709277367,0.0,0.6776570439066593,0.7401868447017034,0.8128226070575616,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2431,0,129870,1,44.4,2.0,0,0.5778723929408861,0,1,441000.0,900000.0,0.0,0.49,220500.0,0.104204081632653,0.05106,0.0,0.4796345987666508,0.7550578932420546,0.3233112448967859,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8346,0,201348,1,48.7945205479452,2.0,0,0.0076361594609769,1,1,247500.0,900000.0,0.0,0.1969914040114613,123750.0,0.1803818181818181,0.0355336676217765,0.0,0.5117373243189846,0.4697032407173529,0.4596904504249018,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20395,0,350905,0,37.26027397260274,3.0,1,0.0421323529411764,0,1,135000.0,157500.0,0.0,0.8571428571428571,45000.0,0.0583333333333333,0.05,0.0,0.5053836641094881,0.4638795336747786,0.4014074137749511,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
473,0,105696,1,27.232876712328768,3.0,1,0.0485915492957746,0,1,135000.0,234000.0,0.0,0.5218208067349672,45000.0,0.1905,0.0994068636830112,0.0,0.5358714893350528,0.6122027309034976,0.1704461230452281,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27231,0,432587,1,42.92602739726028,1.0,0,0.1755169772785295,0,0,247500.0,1800000.0,0.0,0.1228995352163031,247500.0,0.2242727272727272,0.0275630139435109,0.0,0.5071402396732825,0.7282052454940173,0.6594055320683344,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6548,0,179440,1,41.43287671232877,2.0,0,0.2838061231237188,0,1,202500.0,270000.0,0.0,0.75,101250.0,0.0666666666666666,0.05,0.0,0.5400065100263137,0.5574609140763926,0.4258928980051529,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2974,0,136598,0,44.038356164383565,4.0,2,0.0613412965036705,0,1,157500.0,270000.0,0.0,0.5833333333333334,39375.0,0.0857142857142857,0.05,0.0,0.3962168790438337,0.692324807059288,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14973,0,282524,0,28.66575342465753,2.0,0,0.1548313103316448,0,1,180000.0,229500.0,0.0,0.7843137254901961,90000.0,0.07775,0.0609803921568627,0.0,0.204454346140513,0.2814455167296955,0.4543210601605785,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16683,0,304290,1,35.95890410958904,2.0,0,0.1302857142857142,0,1,135000.0,346500.0,0.0,0.3896103896103896,67500.0,0.2773666666666666,0.108064935064935,0.0,0.380779392888048,0.3174367686400926,0.4014074137749511,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24121,0,395422,1,51.4,1.0,0,0.0891210489845957,0,0,112500.0,450000.0,0.0,0.25,112500.0,0.34336,0.08584,1.0,0.6622039428252933,0.5089174445709012,0.6956219298394389,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13295,0,262037,1,58.13972602739726,2.0,0,0.0457565618962348,0,1,72450.0,472500.0,0.0,0.132366482504604,36225.0,0.2412422360248447,0.0319323862141541,0.0,0.7994662423003992,0.5699214773915657,0.7713615919194317,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28767,0,451683,1,43.26575342465753,2.0,0,0.0621200607902735,0,1,99000.0,315000.0,0.0,0.3142857142857143,49500.0,0.1590909090909091,0.05,0.0,0.5253769126901607,0.4717789924147863,0.4382813743111921,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13902,0,269779,0,41.28219178082192,4.0,2,0.2634058932837802,0,1,270000.0,675000.0,0.0,0.3575259206292456,67500.0,0.1428,0.0510547014658562,0.0,0.8428325633703178,0.7021154186416049,0.5531646987710016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3797,0,146374,0,39.86301369863013,2.0,0,0.0382130584192439,0,1,135000.0,180000.0,0.0,0.6625441696113075,67500.0,0.0992333333333333,0.0657464664310954,1.0,0.5964065201628957,0.6214538737045564,0.5954562029091491,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3759,0,145911,1,49.09041095890411,1.0,0,0.3472485768500948,0,0,382500.0,571500.0,0.08,0.5982208208997241,382500.0,0.066635294117647,0.0398626203479533,0.0,0.8559037831653373,0.6969262044001963,0.1595195404777181,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15525,0,289458,1,36.54794520547945,2.0,0,0.1021739130434782,0,1,135000.0,450000.0,0.0,0.3,67500.0,0.2014333333333333,0.06043,0.0,0.2860044553638544,0.480374881914989,0.5832379256761245,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25325,0,409457,0,49.84383561643836,2.0,0,0.4013631616555818,0,1,675000.0,1575000.0,0.0833333333333333,0.3699684293606946,337500.0,0.0941466666666666,0.0348312943962115,0.0,0.5227841300750383,0.7434118535610466,0.6161216908872079,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22145,0,371748,1,28.19178082191781,2.0,0,0.297667638483965,1,1,157500.0,675000.0,0.0,0.1947690595436839,78750.0,0.1997714285714285,0.0389092932665553,0.0,0.4867886156179824,0.3791826318893999,0.622922000268356,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
381,0,104603,1,32.47123287671233,1.0,0,0.2051130610867364,0,0,202500.0,450000.0,0.0,0.3417375455650061,202500.0,0.1774666666666666,0.0606470230862697,0.0,0.7807036747654551,0.6478368951396523,0.3539876078507373,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28852,0,452746,0,26.18082191780822,1.0,0,0.1190874843030556,0,0,157500.0,526500.0,0.0,0.2991452991452991,157500.0,0.1078285714285714,0.0322564102564102,0.0,0.3617703217377123,0.5469820474054116,0.4031416766587513,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3859,0,147107,1,26.263013698630136,1.0,0,0.0656165240976423,0,0,180000.0,675000.0,0.0,0.2225932109070673,180000.0,0.1748,0.0389092932665553,0.0,0.2268368924176136,0.1453441304642199,0.6848276586890367,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5438,0,165895,0,27.58082191780822,2.0,0,0.1795967020959571,1,1,202500.0,450000.0,0.0,0.3715323645970937,101250.0,0.1315555555555555,0.0488771466314399,0.0,0.589408523059109,0.5319451166368208,0.237916079507114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27400,0,434731,0,38.75068493150685,4.0,2,0.0867505656108597,1,1,337500.0,1350000.0,0.0,0.25,84375.0,0.2135066666666666,0.0533766666666666,0.0,0.4175818861867739,0.4876601395553607,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18997,0,333134,1,52.23287671232877,2.0,0,0.5679517440335694,0,1,450000.0,675000.0,0.0,0.6412722842118763,225000.0,0.16008,0.1026548672566371,0.0,0.8425900281063956,0.621428151733325,0.7838324335199619,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5544,0,167079,0,46.19178082191781,1.0,0,0.0377817319098457,0,0,45000.0,180000.0,0.0,0.25,45000.0,0.2,0.05,0.0,0.1957623335102042,0.4462683078058196,0.7597121819739279,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
277,1,103458,1,27.553424657534247,1.0,0,0.0167047827383911,0,0,117000.0,225000.0,0.0,0.4340567612687813,117000.0,0.1260769230769231,0.0547245409015025,0.0,0.3283684269627251,0.2511278280753565,0.3201633668633456,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17815,0,318579,1,48.41095890410959,2.0,0,0.2330503678551216,0,1,292500.0,1147500.0,0.0,0.2225829206988419,146250.0,0.1313538461538461,0.0292371227219494,0.0,0.7255345945451932,0.3610316167963591,0.6263042766749393,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22259,0,373181,0,59.07123287671233,2.0,0,0.0968415194100459,1,1,157500.0,436500.0,0.0,0.2536728200445015,78750.0,0.1846,0.0468280025802149,0.0,0.377034948188048,0.6616176484330051,0.8106180215523969,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14725,0,279655,1,39.24931506849315,4.0,2,0.4016473544604216,0,1,135000.0,463500.0,0.0,0.2698861080623976,33750.0,0.3619333333333333,0.0976807787113838,0.0,0.6732506240210845,0.3828546260973466,0.7136313997323308,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7230,0,187805,1,39.56164383561644,4.0,2,0.1917590027700831,0,1,157500.0,675000.0,0.0,0.2333333333333333,39375.0,0.2061714285714285,0.0481066666666666,0.0,0.6270123620436746,0.6983929912517941,0.4632753280912678,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20962,0,357412,1,53.36438356164384,2.0,0,0.5619160078036759,0,1,216000.0,877500.0,0.0,0.2161899228472212,108000.0,0.2043541666666666,0.0441793115251748,0.0,0.5077367745779693,0.2059546282698751,0.3280631605201915,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26865,0,428063,1,32.51780821917808,3.0,1,0.0875389670570393,0,1,180000.0,450000.0,0.0,0.3037667071688943,60000.0,0.19965,0.0606470230862697,0.0,0.5810556803740813,0.6310859903933004,0.1309471529360181,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1687,0,120837,0,33.293150684931504,2.0,0,0.2067972350230414,0,1,157500.0,270000.0,0.3333333333333333,0.5833333333333334,78750.0,0.0938285714285714,0.0547333333333333,0.0,0.4110205682494536,0.5111688930039856,0.7421816117614419,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20091,0,346894,0,45.19178082191781,3.0,1,0.245407699302819,0,1,360000.0,625500.0,0.0,0.4577208932423232,120000.0,0.118875,0.0544115711841811,0.0,0.222308362958046,0.3232355842134226,0.0944516919837718,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24068,1,394825,0,45.42739726027397,3.0,1,0.2627103311018636,1,1,135000.0,900000.0,0.0,0.1340722202359671,45000.0,0.2967333333333333,0.0397836968180193,1.0,0.7631274747621309,0.6770307542436296,0.7295666907060153,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4782,0,157905,1,48.35068493150685,2.0,0,0.0321282864913871,0,1,270000.0,810000.0,0.0,0.3333333333333333,135000.0,0.15,0.05,0.0,0.8249216747587994,0.6588903088251123,0.6212263380626669,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1121,0,113917,0,42.04657534246575,1.0,0,0.0142047305662344,0,0,67500.0,135000.0,0.0,0.4416961130742049,67500.0,0.2396666666666666,0.1058598351001177,0.0,0.4895714984971718,0.4946445306669915,0.6041125998015721,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17285,0,311796,0,38.65753424657535,4.0,2,0.1570517363571934,0,1,112500.0,270000.0,0.0,0.3768692715870719,28125.0,0.17072,0.0643391220453449,0.0,0.2493931356583917,0.4379623290109724,0.8027454758994178,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28168,0,443726,1,35.81643835616438,5.0,3,0.3462097452765241,0,1,112500.0,90000.0,0.0,1.0434056761268782,22500.0,0.05904,0.0616026711185308,0.0,0.6126098045424034,0.4891681914447602,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24930,0,404867,0,49.68219178082192,2.0,0,0.3513289952575273,0,1,229500.0,270000.0,0.0,0.85,114750.0,0.0588235294117647,0.05,0.0,0.6602694137260048,0.7701298045736978,0.4866531565147181,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28277,0,444957,1,40.78082191780822,3.0,1,0.0828350688612697,1,1,225000.0,675000.0,0.0,0.2877532228360958,75000.0,0.19404,0.055835635359116,0.0,0.6131236361923085,0.6091144661147665,0.4938628816996244,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10885,0,232396,1,30.68219178082192,3.0,1,0.0947406018394499,0,1,90000.0,225000.0,0.0,0.2409638554216867,30000.0,0.1109,0.026722891566265,0.0,0.3536126130309173,0.2640137346453176,0.4311917977993083,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9139,0,210884,0,38.26575342465753,4.0,2,0.3671511419775184,0,1,180000.0,900000.0,0.0,0.1787629603146228,45000.0,0.237725,0.0424964247407937,0.0,0.2953481216207904,0.6748369247163417,0.6848276586890367,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14479,0,276815,1,52.50684931506849,2.0,1,0.1790764414296895,0,0,135000.0,360000.0,0.0,0.375,67500.0,0.1333333333333333,0.05,0.0,0.8055820780193036,0.6679525376558858,0.1082263226697141,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15125,0,284559,0,38.12328767123287,2.0,0,0.0444843693855551,0,1,270000.0,900000.0,0.0,0.3,135000.0,0.09795,0.029385,0.0,0.3053539778444263,0.6936972211662565,0.3962195720630885,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23385,0,386196,1,35.153424657534245,2.0,1,0.3649754500818331,0,0,180000.0,630000.0,0.0,0.2384927259718578,90000.0,0.15405,0.0367398044359647,0.0,0.5289199051267843,0.3793937103604621,0.7338145369642702,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13484,0,264536,1,49.93698630136986,2.0,0,0.1610797169034948,0,1,112500.0,945000.0,0.0,0.1066580202564912,56250.0,0.311,0.0331706442997687,0.0,0.6727000771802365,0.5616053315834292,0.5531646987710016,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
29024,0,454876,1,32.49589041095891,4.0,2,0.1789899671191299,0,1,157500.0,472500.0,0.0,0.3333333333333333,39375.0,0.1675142857142857,0.0558380952380952,0.0,0.6941480861519483,0.5002970958614138,0.7435593141311444,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3429,0,142002,0,36.56438356164384,3.0,2,0.4790199310654878,0,0,315000.0,279000.0,0.0,1.0211971348126103,105000.0,0.1032428571428571,0.1054313099041533,0.0,0.1256162160038241,0.6019534089554641,0.8396980847302156,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2122,0,125959,1,29.66027397260273,3.0,1,0.0513578422316645,0,1,225000.0,904500.0,0.0,0.235101610916238,75000.0,0.23808,0.0559729915269379,0.0,0.3915867616953835,0.7239299315084107,0.3031463744186309,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
708,1,108770,0,34.53150684931507,4.0,2,0.1470961599492224,0,1,157500.0,450000.0,0.125,0.2921535893155259,39375.0,0.1865142857142857,0.05449081803005,0.0,0.1821961176237833,0.2816843861832805,0.4223696523543468,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9895,0,219958,1,32.50684931506849,4.0,2,0.1047619047619047,0,1,225000.0,342000.0,0.0,0.5431771517962869,56250.0,0.14602,0.0793147277052938,0.0,0.4477669395468784,0.6001810990230538,0.2793353208976285,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24603,0,401170,1,27.84931506849315,3.0,1,0.248893261190359,0,1,112500.0,225000.0,0.0,0.4173622704507512,37500.0,0.13112,0.0547245409015025,1.0,0.276109976494756,0.3676405602303534,0.1974745115685422,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8941,0,208313,1,51.37260273972603,2.0,0,0.0535971414857874,0,1,135000.0,360000.0,0.0,0.2454188481675392,67500.0,0.1177333333333333,0.0288939790575916,1.0,0.7366724765381278,0.5732040221780159,0.633031641417419,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24529,0,400078,1,54.35068493150685,1.0,0,0.3807843532614174,0,0,180000.0,1125000.0,0.0,0.13971358714635,180000.0,0.21,0.0293398533007334,0.0,0.8432606497612568,0.6423648835288492,0.4223696523543468,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16774,0,305493,1,30.947945205479453,2.0,0,0.3634029745042493,0,1,270000.0,432000.0,0.0,0.4393994873672647,135000.0,0.0694833333333333,0.0305309410472354,0.0,0.2518984502529144,0.4417013952348108,0.6363761710860439,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15416,0,288183,0,30.48493150684932,4.0,2,0.3161678799316976,0,1,337500.0,927000.0,0.0,0.3349006684617343,84375.0,0.1268933333333333,0.042496662156671,1.0,0.2733500324460745,0.5892554363696447,0.445396241560834,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22790,0,379203,1,29.27945205479452,1.0,0,0.1505567511930382,1,0,225000.0,139500.0,0.0,1.4248261712071126,225000.0,0.07428,0.1058360879972643,1.0,0.5191155715509699,0.4697740500319709,0.7688075728291359,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4596,0,155563,0,38.706849315068496,3.0,1,0.1211778029445073,0,1,315000.0,450000.0,0.0,0.6042817679558011,105000.0,0.0901857142857142,0.0544975828729281,0.0,0.560361509866771,0.6239918162157189,0.0902209392907684,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26322,0,421297,1,50.80821917808219,2.0,0,0.1081153949851712,0,1,157500.0,675000.0,0.0555555555555555,0.2333333333333333,78750.0,0.1390857142857142,0.0324533333333333,0.0,0.7924596895627433,0.2808400492980028,0.5495965024956946,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5071,1,161414,1,40.16438356164384,2.0,1,0.0209413369713506,0,0,126000.0,121500.0,0.0,0.9161104567464992,63000.0,0.0721071428571428,0.0660581075775422,0.0,0.6523318446679943,0.5467165213407581,0.7610263695502636,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4414,0,153593,1,43.53424657534247,2.0,1,0.2339836375078665,1,0,288000.0,450000.0,0.0,0.4860267314702308,144000.0,0.12478125,0.0606470230862697,0.0,0.6172084353225089,0.7042149840884763,0.3910549766342248,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22835,0,379685,1,55.11506849315069,1.0,0,0.1879504896356315,0,0,139500.0,117000.0,0.0,0.9432814021421616,139500.0,0.0617741935483871,0.0582704479065238,0.0,0.7397150339977681,0.6357928023773264,0.1997705696341145,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5192,0,162855,1,43.99452054794521,2.0,0,0.1790384854900984,1,1,81000.0,454500.0,0.0,0.1651391297167864,40500.0,0.3242222222222222,0.0535417756126203,0.0,0.6914823744810098,0.6921897074474279,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9237,0,212169,1,48.583561643835615,2.0,0,0.0398127784356848,0,1,202500.0,337500.0,0.0,0.6,101250.0,0.0833333333333333,0.05,0.0,0.7236577226363294,0.6026291216758299,0.22009464485041,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24824,0,403831,1,34.83835616438356,2.0,0,0.299937087134319,0,1,126000.0,207000.0,0.0,0.5025576595171857,63000.0,0.1458214285714285,0.0732836758503096,2.0,0.5481040468585976,0.3245956233776124,0.3622772470384314,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3296,0,140556,1,28.405479452054795,3.0,1,0.0508294753086419,0,1,112500.0,450000.0,0.0,0.25,37500.0,0.19572,0.04893,0.0,0.1454616417202549,0.6346070836267894,0.6075573001388961,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15160,0,284961,1,33.608219178082194,2.0,0,0.2792043694464824,0,1,90000.0,229500.0,0.0,0.3546979746745646,45000.0,0.2803,0.0994218423012804,0.0,0.6110100855287791,0.5813470336260811,0.6817058776720116,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23228,1,384268,0,29.295890410958904,2.0,0,0.0836996165715888,0,1,360000.0,900000.0,0.0,0.4,180000.0,0.0889375,0.035575,1.0,0.2403614924533645,0.6204759597069982,0.0734726404118144,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24771,1,403272,1,44.95616438356164,2.0,0,0.1512584557255165,1,1,157500.0,1125000.0,0.0,0.1287806313930385,78750.0,0.3079428571428571,0.0396570755758333,0.0,0.6075674704183921,0.7492326189321697,0.1075321758024709,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13700,0,267223,1,28.353424657534248,2.0,1,0.1547009372886269,0,0,90000.0,337500.0,0.0,0.2302025782688766,45000.0,0.1928,0.0443830570902394,0.0,0.4772347289595218,0.699400787946153,0.5154953751603267,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
